2018-04-24_1340_root2   75.9638
2018-04-24_1350_root2   48.5763
2018-04-24_1400_root2   63.4349
2018-04-24_1400_root2   66.8014
2018-04-24_1400_root2   47.1211
2018-04-24_1410_root2   38.9275
