2018-03-07_0050_root3   93.9452
2018-03-07_0100_root3   90.8681
2018-03-07_0110_root3   84.9869
2018-03-07_0120_root3   81.8699
2018-03-07_0130_root3   63.4349
2018-03-07_0140_root3   63.4349
2018-03-07_0150_root3   57.2648
