2018-04-24_1340_root2   77.9052
2018-04-24_1350_root2   58.2986
2018-04-24_1400_root2   80.5377
2018-04-24_1400_root2       NaN
2018-04-24_1400_root2       NaN
2018-04-24_1400_root2       NaN
2018-04-24_1410_root2   38.9275
