2018-04-24_1310_root2  100.3048
2018-04-24_1320_root2   92.2026
2018-04-24_1330_root2   83.9559
2018-04-24_1340_root2   55.0080
2018-04-24_1350_root2   45.0000
2018-04-24_1400_root2   48.3665
2018-04-24_1410_root2   48.2397
2018-04-24_1420_root2   60.4885
2018-04-24_1430_root2   30.6997
2018-04-24_1440_root2   10.3048
