2018-04-24_1310_root2   93.5448
2018-04-24_1320_root2   92.0454
2018-04-24_1330_root2   71.5651
2018-04-24_1340_root2   66.3706
2018-04-24_1350_root2   58.6713
2018-04-24_1400_root2   48.2397
2018-04-24_1410_root2   40.8151
2018-04-24_1420_root2   33.1113
2018-04-24_1430_root2   30.6997
2018-04-24_1440_root2   21.8014
